"t","c","o","h","l","v","date","s"
"1385510400","63.97991387","67.8574844","68.82687704","63.97991387","6984","2013-11-27 00:00:00",""
"1385596800","63.97991387","63.97991387","64.9493065","63.01052123","11520","2013-11-28 00:00:00",""
"1385856000","64.95240856","63.98296962","67.86072536","63.98296962","30220","2013-12-01 00:00:00",""
"1385942400","66.89448557","64.95551498","68.83345617","65.92500027","22680","2013-12-02 00:00:00",""
"1386028800","72.71430582","66.89716135","72.71430582","67.86668543","164857","2013-12-03 00:00:00",""
"1386115200","79.49855055","72.71208892","79.49855055","73.68158344","9900","2013-12-04 00:00:00",""
"1386201600","82.4081975","79.49967288","87.25573853","80.46918109","114040","2013-12-05 00:00:00",""
"1386460800","81.43578077","82.40525435","87.25262225","79.49683361","27320","2013-12-08 00:00:00",""
"1386547200","80.46669498","81.43617323","82.40565148","77.55826022","26470","2013-12-09 00:00:00",""
"1386633600","77.56184729","80.47041656","80.47041656","75.62280111","32514","2013-12-10 00:00:00",""
"1386720000","80.47041656","77.56184729","82.40946275","78.53137038","11980","2013-12-11 00:00:00",""
"1386806400","80.47041656","80.47041656","84.34850893","80.47041656","13520","2013-12-12 00:00:00",""
"1387065600","85.31473564","80.46730748","86.28422127","81.43679311","28400","2013-12-15 00:00:00",""
"1387152000","90.16061263","85.31326786","90.16061263","86.28273681","5210","2013-12-16 00:00:00",""
"1387324800","90.16061263","90.16061263","93.06901948","90.16061263","19410","2013-12-18 00:00:00",""
"1387411200","87.24842484","90.15670567","90.15670567","87.24842484","20150","2013-12-19 00:00:00",""
"1387670400","84.34305229","87.2514334","87.2514334","83.37359192","22200","2013-12-22 00:00:00",""
"1387756800","80.46327189","84.34101993","83.37158292","80.46327189","8500","2013-12-23 00:00:00",""
"1387843200","82.40243674","80.46355587","82.40243674","77.55523458","40960","2013-12-24 00:00:00",""
"1388016000","81.43008798","82.39949379","83.3688996","81.43008798","3000","2013-12-26 00:00:00",""
"1388275200","77.5540158","81.43171659","80.46229139","76.5845906","10100","2013-12-29 00:00:00",""
"1388448000","76.5845906","77.5540158","76.5845906","75.6151654","2910","2013-12-31 00:00:00",""
