"t","c","o","h","l","v","date","s"
"1359936000","129.5561537144","129.5561537144","130.08462072259","129.5561537144","50","2013-02-04 00:00:00",""
"1360022400","128.43316132198","129.5561537144","130.08462072259","128.43316132198","81","2013-02-05 00:00:00",""
"1360108800","127.44228568161","128.43316132198","127.44228568161","127.44228568161","67","2013-02-06 00:00:00",""
"1360454400","128.7634532021","127.44228568161","128.7634532021","127.44228568161","211","2013-02-10 00:00:00",""
"1360627200","130.74520448284","128.7634532021","130.74520448284","128.7634532021","322","2013-02-12 00:00:00",""
"1360713600","134.51053191624","130.74520448284","134.64264866829","130.74520448284","236","2013-02-13 00:00:00",""
"1360800000","133.38753952382","134.51053191624","133.38753952382","133.38753952382","84","2013-02-14 00:00:00",""
"1361059200","135.17111567648","133.38753952382","135.17111567648","135.17111567648","10","2013-02-17 00:00:00",""
"1361232000","138.80432635783","135.17111567648","140.78607763857","137.02075020517","394","2013-02-19 00:00:00",""
"1361318400","135.7656410607","138.80432635783","137.94556746951","135.7656410607","301","2013-02-20 00:00:00",""
"1361664000","134.11418166009","135.7656410607","134.11418166009","133.38753952382","220","2013-02-24 00:00:00",""
"1361750400","134.04812328406","134.11418166009","134.04812328406","134.04812328406","85","2013-02-25 00:00:00",""
"1361923200","133.65177302792","134.04812328406","133.98206490804","133.65177302792","90","2013-02-27 00:00:00",""
"1362009600","134.04812328406","133.65177302792","134.04812328406","133.65177302792","312","2013-02-28 00:00:00",""
"1362355200","133.71783140394","134.04812328406","134.04812328406","133.71783140394","159","2013-03-04 00:00:00",""
"1362528000","134.37841516419","133.71783140394","134.37841516419","134.37841516419","100","2013-03-06 00:00:00",""
"1362614400","132.5287806355","134.37841516419","132.5287806355","132.5287806355","88","2013-03-07 00:00:00",""
"1362960000","134.31235678816","132.5287806355","134.31235678816","134.31235678816","10","2013-03-11 00:00:00",""
"1363132800","135.03899892443","134.31235678816","136.16199131685","134.31235678816","574","2013-03-13 00:00:00",""
"1363219200","136.69045832505","135.03899892443","137.08680858119","136.69045832505","301","2013-03-14 00:00:00",""
"1363478400","136.69045832505","136.69045832505","137.02075020517","135.36929080456","357","2013-03-17 00:00:00",""
"1363564800","134.84082379636","136.69045832505","136.69045832505","134.84082379636","95","2013-03-18 00:00:00",""
"1363737600","132.99118926767","134.84082379636","132.99118926767","132.99118926767","40","2013-03-20 00:00:00",""
"1363824000","132.39666388345","132.99118926767","132.39666388345","132.39666388345","477","2013-03-21 00:00:00",""
"1364083200","133.98206490804","132.39666388345","133.98206490804","133.98206490804","54","2013-03-24 00:00:00",""
"1364169600","134.70870704431","133.98206490804","134.70870704431","132.5287806355","747","2013-03-25 00:00:00",""
"1364342400","135.03899892443","134.70870704431","136.0298745648","133.12330601972","287","2013-03-27 00:00:00",""
"1364428800","135.03899892443","135.03899892443","135.69958268468","135.03899892443","239","2013-03-28 00:00:00",""
"1364688000","135.43534918058","135.03899892443","136.0298745648","135.30323242853","474","2013-03-31 00:00:00",""
"1364774400","135.36929080456","135.43534918058","135.36929080456","135.36929080456","10","2013-04-01 00:00:00",""
"1364860800","134.70870704431","135.36929080456","134.70870704431","134.70870704431","52","2013-04-02 00:00:00",""
"1364947200","134.04812328406","134.70870704431","134.97294054841","132.46272225948","269","2013-04-03 00:00:00",""
"1365033600","134.97294054841","134.04812328406","134.97294054841","134.04812328406","74","2013-04-04 00:00:00",""
"1365292800","136.22804969287","134.97294054841","136.8225750771","134.97294054841","423","2013-04-07 00:00:00",""
"1365379200","136.0298745648","136.22804969287","136.69045832505","136.0298745648","556","2013-04-08 00:00:00",""
"1365465600","136.558341573","136.0298745648","136.69045832505","136.558341573","103","2013-04-09 00:00:00",""
"1365638400","136.0298745648","136.558341573","137.02075020517","136.0298745648","458","2013-04-11 00:00:00",""
"1365984000","137.35104208529","136.0298745648","137.35104208529","136.0298745648","553","2013-04-15 00:00:00",""
"1366243200","135.43534918058","137.35104208529","135.43534918058","135.43534918058","54","2013-04-18 00:00:00",""
"1366588800","134.04812328406","135.43534918058","134.04812328406","134.04812328406","40","2013-04-22 00:00:00",""
"1367107200","132.06637200333","134.04812328406","133.38753952382","132.06637200333","270","2013-04-28 00:00:00",""
"1367193600","130.74520448284","132.06637200333","130.74520448284","130.28279585067","280","2013-04-29 00:00:00",""
"1367280000","128.96162833018","130.74520448284","129.09374508222","128.96162833018","20","2013-04-30 00:00:00",""
"1367452800","127.44228568161","128.96162833018","128.43316132198","127.44228568161","170","2013-05-02 00:00:00",""
"1367712000","127.44228568161","127.44228568161","129.15980345825","127.44228568161","95","2013-05-05 00:00:00",""
"1367798400","127.44228568161","127.44228568161","127.57440243366","127.44228568161","198","2013-05-06 00:00:00",""
"1367971200","127.44228568161","127.44228568161","127.44228568161","127.44228568161","55","2013-05-08 00:00:00",""
"1368057600","127.11199380149","127.44228568161","127.11199380149","127.11199380149","54","2013-05-09 00:00:00",""
"1368316800","127.11199380149","127.11199380149","127.11199380149","127.11199380149","54","2013-05-12 00:00:00",""
"1368403200","127.57440243366","127.11199380149","127.57440243366","127.44228568161","104","2013-05-13 00:00:00",""
"1368489600","129.2919202103","127.57440243366","129.2919202103","127.57440243366","245","2013-05-14 00:00:00",""
"1368576000","129.15980345825","129.2919202103","130.41491260271","128.82951157813","87","2013-05-15 00:00:00",""
"1368662400","127.70651918571","129.15980345825","129.09374508222","127.44228568161","127","2013-05-16 00:00:00",""
"1368921600","129.42403696235","127.70651918571","129.42403696235","129.42403696235","36","2013-05-19 00:00:00",""
"1369008000","131.80213849923","129.42403696235","131.80213849923","131.14155473898","522","2013-05-20 00:00:00",""
"1369094400","132.72695576357","131.80213849923","134.04812328406","132.39666388345","318","2013-05-21 00:00:00",""
"1369180800","135.03899892443","132.72695576357","135.03899892443","134.51053191624","128","2013-05-22 00:00:00",""
"1369267200","135.89775781275","135.03899892443","135.89775781275","134.04812328406","400","2013-05-23 00:00:00",""
"1369526400","138.01162584554","135.89775781275","138.01162584554","135.89775781275","266","2013-05-26 00:00:00",""
"1369612800","140.65396088652","138.01162584554","140.65396088652","138.01162584554","272","2013-05-27 00:00:00",""
